FBtr0300385	FBgn0032375
FBtr0084566	FBgn0011725
FBtr0084567	FBgn0011725
FBtr0084568	FBgn0011725
FBtr0084569	FBgn0011725
FBtr0084570	FBgn0011725
FBtr0084571	FBgn0011725
FBtr0076456	FBgn0035987
FBtr0110863	FBgn0035987
FBtr0071293	FBgn0030088
FBtr0076009	FBgn0036272
FBtr0076010	FBgn0036272
FBtr0085971	FBgn0033050
FBtr0085972	FBgn0033050
FBtr0112753	FBgn0085478
FBtr0112754	FBgn0085478
FBtr0112755	FBgn0085478
FBtr0308591	FBgn0085478
FBtr0087461	FBgn0027783
FBtr0075700	FBgn0036448
FBtr0299600	FBgn0030259
FBtr0081916	FBgn0037626
FBtr0075695	FBgn0036454
FBtr0110825	FBgn0036454
FBtr0076718	FBgn0035861
FBtr0071504	FBgn0030224
FBtr0088033	FBgn0013756
FBtr0084860	FBgn0051288
FBtr0075571	FBgn0004589
FBtr0303460	FBgn0004589
FBtr0075434	FBgn0036600
FBtr0070644	FBgn0066114
FBtr0087083	FBgn0034151
FBtr0086622	FBgn0034406
FBtr0074052	FBgn0030666
FBtr0289961	FBgn0030666
FBtr0302030	FBgn0032660
FBtr0302031	FBgn0032660
FBtr0301030	FBgn0053258
FBtr0070699	FBgn0029713
FBtr0074112	FBgn0001092
FBtr0074113	FBgn0001092
FBtr0070066	FBgn0024989
FBtr0070067	FBgn0024989
FBtr0070068	FBgn0024989
FBtr0080196	FBgn0032339
FBtr0083519	FBgn0038558
FBtr0308497	FBgn0038558
FBtr0100653	FBgn0001228
FBtr0100655	FBgn0001228
FBtr0303473	FBgn0001228
FBtr0303474	FBgn0001228
FBtr0075899	FBgn0036332
FBtr0086091	FBgn0033021
FBtr0086092	FBgn0033021
FBtr0081780	FBgn0037513
FBtr0084028	FBgn0038865
FBtr0085694	FBgn0028646
FBtr0085695	FBgn0028646
FBtr0085692	FBgn0028646
FBtr0085693	FBgn0028646
FBtr0306586	FBgn0028646
FBtr0084980	FBgn0002629
FBtr0091845	FBgn0053841
FBtr0081743	FBgn0037515
FBtr0081740	FBgn0037515
FBtr0081741	FBgn0037515
FBtr0081742	FBgn0037515
FBtr0071786	FBgn0034705
FBtr0081234	FBgn0003346
FBtr0082489	FBgn0260745
FBtr0082490	FBgn0260745
FBtr0082491	FBgn0260745
FBtr0082492	FBgn0260745
FBtr0082493	FBgn0260745
FBtr0082494	FBgn0260745
FBtr0082495	FBgn0260745
FBtr0082496	FBgn0260745
FBtr0082497	FBgn0260745
FBtr0082498	FBgn0260745
FBtr0082499	FBgn0260745
FBtr0082500	FBgn0260745
FBtr0082501	FBgn0260745
FBtr0082502	FBgn0260745
FBtr0082503	FBgn0260745
FBtr0306696	FBgn0260745
FBtr0078677	FBgn0262603
FBtr0073470	FBgn0261277
FBtr0075959	FBgn0041775
FBtr0304829	FBgn0262484
FBtr0081470	FBgn0032923
FBtr0081471	FBgn0032923
FBtr0306082	FBgn0262840
FBtr0071680	FBgn0034649
FBtr0071681	FBgn0034649
FBtr0076534	FBgn0004244
FBtr0076536	FBgn0004244
FBtr0309054	FBgn0004244
FBtr0070703	FBgn0052773
FBtr0077753	FBgn0042187
FBtr0071072	FBgn0029959
FBtr0307272	FBgn0029959
FBtr0080555	FBgn0025115
FBtr0087342	FBgn0034035
FBtr0089056	FBgn0015038
FBtr0089766	FBgn0038194
FBtr0089559	FBgn0034277
FBtr0070755	FBgn0029752
FBtr0080064	FBgn0032213
FBtr0303569	FBgn0051068
FBtr0303570	FBgn0051068
FBtr0086668	FBgn0064237
FBtr0072080	FBgn0034888
FBtr0114542	FBgn0034888
FBtr0084904	FBgn0011273
FBtr0301963	FBgn0011273
FBtr0070627	FBgn0029685
FBtr0302027	FBgn0263316
FBtr0070301	FBgn0052806
FBtr0087841	FBgn0011604
FBtr0087842	FBgn0011604
FBtr0087843	FBgn0011604
FBtr0073329	FBgn0035553
FBtr0079874	FBgn0010520
FBtr0075909	FBgn0015919
FBtr0089153	FBgn0039889
FBtr0308248	FBgn0039889
FBtr0088332	FBgn0033491
FBtr0072156	FBgn0002791
FBtr0072024	FBgn0034861
FBtr0113111	FBgn0034861
FBtr0077689	FBgn0031470
FBtr0080181	FBgn0027453
FBtr0083885	FBgn0038796
FBtr0072209	FBgn0034935
FBtr0074104	FBgn0030699
FBtr0085558	FBgn0003512
FBtr0077986	FBgn0031305
FBtr0306930	FBgn0263041
FBtr0307326	FBgn0263112
FBtr0307327	FBgn0263112
FBtr0307328	FBgn0263112
FBtr0307329	FBgn0263112
FBtr0307330	FBgn0263112
FBtr0082634	FBgn0038055
FBtr0073548	FBgn0030298
FBtr0080474	FBgn0032507
FBtr0302731	FBgn0261563
FBtr0302732	FBgn0261563
FBtr0302733	FBgn0261563
FBtr0302734	FBgn0261563
FBtr0302735	FBgn0261563
FBtr0305063	FBgn0261563
FBtr0303280	FBgn0261804
FBtr0082572	FBgn0010041
FBtr0071490	FBgn0067052
FBtr0084922	FBgn0039368
FBtr0302177	FBgn0039368
FBtr0077429	FBgn0026319
FBtr0112925	FBgn0026319
FBtr0290244	FBgn0026319
FBtr0079985	FBgn0032205
FBtr0111009	FBgn0000535
FBtr0073955	FBgn0000535
FBtr0303285	FBgn0000535
FBtr0303286	FBgn0000535
FBtr0086746	FBgn0034308
FBtr0074405	FBgn0016080
FBtr0088440	FBgn0033468
FBtr0080438	FBgn0032480
FBtr0072836	FBgn0262624
FBtr0072837	FBgn0262624
FBtr0082986	FBgn0038235
FBtr0075895	FBgn0036337
FBtr0075896	FBgn0036337
FBtr0074168	FBgn0065035
FBtr0082112	FBgn0037713
FBtr0091890	FBgn0053886
FBtr0083884	FBgn0038790
FBtr0113395	FBgn0051158
FBtr0113396	FBgn0051158
FBtr0302187	FBgn0051158
FBtr0070148	FBgn0015288
FBtr0071756	FBgn0034691
FBtr0071757	FBgn0034691
FBtr0308239	FBgn0034691
FBtr0302234	FBgn0085503
FBtr0301570	FBgn0260873
FBtr0088869	FBgn0027788
FBtr0071349	FBgn0030090
FBtr0077259	FBgn0003950
FBtr0090014	FBgn0032456
FBtr0090013	FBgn0032456
FBtr0090024	FBgn0032456
FBtr0090022	FBgn0032456
FBtr0090021	FBgn0032456
FBtr0090020	FBgn0032456
FBtr0090018	FBgn0032456
FBtr0090019	FBgn0032456
FBtr0090017	FBgn0032456
FBtr0090016	FBgn0032456
FBtr0090015	FBgn0032456
FBtr0090028	FBgn0032456
FBtr0090029	FBgn0032456
FBtr0090023	FBgn0032456
FBtr0090027	FBgn0032456
FBtr0090026	FBgn0032456
FBtr0090025	FBgn0032456
FBtr0070589	FBgn0029667
FBtr0071253	FBgn0030065
FBtr0071254	FBgn0030065
FBtr0307271	FBgn0030065
FBtr0078428	FBgn0053292
FBtr0305620	FBgn0045852
FBtr0305621	FBgn0045852
FBtr0077620	FBgn0031472
FBtr0074346	FBgn0053252
FBtr0084968	FBgn0039404
FBtr0081502	FBgn0086251
FBtr0306941	FBgn0263077
FBtr0306943	FBgn0263077
FBtr0306934	FBgn0263077
FBtr0306936	FBgn0263077
FBtr0306938	FBgn0263077
FBtr0306931	FBgn0263077
FBtr0306942	FBgn0263077
FBtr0306935	FBgn0263077
FBtr0306939	FBgn0263077
FBtr0306933	FBgn0263077
FBtr0306940	FBgn0263077
FBtr0306937	FBgn0263077
FBtr0306932	FBgn0263077
FBtr0111111	FBgn0046692
FBtr0308810	FBgn0046692
FBtr0076316	FBgn0036066
FBtr0071106	FBgn0029993
FBtr0079977	FBgn0051717
FBtr0079103	FBgn0031719
FBtr0084621	FBgn0039197
FBtr0084622	FBgn0039197
FBtr0113280	FBgn0039197
FBtr0301565	FBgn0260869
FBtr0087242	FBgn0034087
FBtr0073819	FBgn0030519
FBtr0075139	FBgn0001134
FBtr0070701	FBgn0029711
FBtr0308917	FBgn0029711
FBtr0078130	FBgn0031247
FBtr0306286	FBgn0262879
FBtr0080964	FBgn0045485
FBtr0088195	FBgn0033587
FBtr0087956	FBgn0033723
FBtr0302998	FBgn0261633
FBtr0078519	FBgn0037179
FBtr0110786	FBgn0037796
FBtr0306090	FBgn0037796
FBtr0072843	FBgn0035298
FBtr0072844	FBgn0035298
FBtr0085245	FBgn0003330
FBtr0074819	FBgn0005198
FBtr0075626	FBgn0002778
FBtr0075627	FBgn0002778
FBtr0114529	FBgn0002778
FBtr0079281	FBgn0031802
FBtr0075753	FBgn0029167
FBtr0084939	FBgn0039386
FBtr0309040	FBgn0039386
FBtr0072298	FBgn0035010
FBtr0077679	FBgn0024920
FBtr0072459	FBgn0004919
FBtr0300178	FBgn0004919
FBtr0300179	FBgn0004919
FBtr0306330	FBgn0004919
FBtr0083722	FBgn0038665
FBtr0304691	FBgn0038665
FBtr0081382	FBgn0032868
FBtr0071314	FBgn0030114
FBtr0071315	FBgn0030114
FBtr0071316	FBgn0030114
FBtr0077207	FBgn0003423
FBtr0077208	FBgn0003423
FBtr0077209	FBgn0003423
FBtr0077210	FBgn0003423
FBtr0077203	FBgn0003423
FBtr0077204	FBgn0003423
FBtr0077205	FBgn0003423
FBtr0077206	FBgn0003423
FBtr0307524	FBgn0003423
FBtr0307525	FBgn0003423
FBtr0307526	FBgn0003423
FBtr0307527	FBgn0003423
FBtr0307528	FBgn0003423
FBtr0307529	FBgn0003423
FBtr0301647	FBgn0032707
FBtr0083524	FBgn0038551
FBtr0070231	FBgn0027795
FBtr0079295	FBgn0031842
FBtr0303224	FBgn0031842
FBtr0086570	FBgn0034410
FBtr0079869	FBgn0032147
FBtr0307204	FBgn0032147
FBtr0072944	FBgn0052296
FBtr0290067	FBgn0052296
FBtr0306331	FBgn0052296
FBtr0306332	FBgn0052296
FBtr0078874	FBgn0037283
FBtr0084459	FBgn0015513
FBtr0304729	FBgn0015513
FBtr0079595	FBgn0032008
FBtr0071773	FBgn0034713
FBtr0300451	FBgn0051205
FBtr0073345	FBgn0035574
FBtr0308892	FBgn0069969
FBtr0308893	FBgn0069969
FBtr0308894	FBgn0069969
FBtr0302340	FBgn0069969
FBtr0077931	FBgn0051926
FBtr0084235	FBgn0038956
FBtr0302042	FBgn0032506
FBtr0302043	FBgn0032506
FBtr0083025	FBgn0038291
FBtr0086552	FBgn0261439
FBtr0086554	FBgn0261439
FBtr0086553	FBgn0261439
FBtr0076990	FBgn0020641
FBtr0070723	FBgn0029737
FBtr0071744	FBgn0042098
FBtr0304629	FBgn0262353
FBtr0070658	FBgn0029703
FBtr0087123	FBgn0034138
FBtr0087124	FBgn0034138
FBtr0073234	FBgn0015829
FBtr0300449	FBgn0015829
FBtr0085066	FBgn0015541
FBtr0112882	FBgn0015541
FBtr0305065	FBgn0015541
FBtr0080708	FBgn0259982
FBtr0088834	FBgn0033226
FBtr0088835	FBgn0033226
FBtr0088836	FBgn0033226
FBtr0088837	FBgn0033226
FBtr0078436	FBgn0037133
FBtr0087424	FBgn0033989
FBtr0072453	FBgn0035094
FBtr0110899	FBgn0035094
FBtr0084852	FBgn0039325
FBtr0071046	FBgn0029940
FBtr0079056	FBgn0031653
FBtr0086972	FBgn0034182
FBtr0084601	FBgn0039178
FBtr0074554	FBgn0014467
FBtr0074555	FBgn0014467
FBtr0074556	FBgn0014467
FBtr0074557	FBgn0014467
FBtr0112877	FBgn0014467
FBtr0112878	FBgn0014467
FBtr0112879	FBgn0014467
FBtr0300205	FBgn0014467
FBtr0300206	FBgn0014467
FBtr0308232	FBgn0014467
FBtr0112676	FBgn0085438
FBtr0084330	FBgn0039010
FBtr0306730	FBgn0262973
FBtr0306731	FBgn0262973
FBtr0306732	FBgn0262973
FBtr0088860	FBgn0033247
FBtr0088861	FBgn0033247
FBtr0088862	FBgn0033247
FBtr0086529	FBgn0012051
FBtr0086530	FBgn0012051
FBtr0112869	FBgn0012051
FBtr0089460	FBgn0021760
FBtr0089461	FBgn0021760
FBtr0089462	FBgn0021760
FBtr0072045	FBgn0034842
FBtr0070564	FBgn0029639
FBtr0073043	FBgn0035421
FBtr0075552	FBgn0000565
FBtr0075553	FBgn0000565
FBtr0075554	FBgn0000565
FBtr0303531	FBgn0000565
FBtr0083696	FBgn0038655
FBtr0074020	FBgn0030628
FBtr0073217	FBgn0261274
FBtr0300096	FBgn0053247
FBtr0081276	FBgn0032805
FBtr0083504	FBgn0010926
FBtr0076892	FBgn0035753
FBtr0085832	FBgn0000557
FBtr0085833	FBgn0000557
FBtr0085834	FBgn0000557
FBtr0085835	FBgn0000557
FBtr0080431	FBgn0032471
FBtr0273217	FBgn0038717
FBtr0081861	FBgn0037569
FBtr0300938	FBgn0031171
FBtr0082184	FBgn0037794
FBtr0301013	FBgn0053288
FBtr0088043	FBgn0033673
FBtr0306003	FBgn0033673
FBtr0079033	FBgn0031673
FBtr0079034	FBgn0031673
FBtr0079035	FBgn0031673
FBtr0301905	FBgn0031673
FBtr0301906	FBgn0031673
FBtr0301907	FBgn0031673
FBtr0075641	FBgn0036485
FBtr0086325	FBgn0034480
FBtr0074105	FBgn0030700
FBtr0075195	FBgn0036747
FBtr0086630	FBgn0034396
FBtr0086631	FBgn0034396
FBtr0303237	FBgn0034396
FBtr0070550	FBgn0052793
FBtr0073709	FBgn0030410
FBtr0080239	FBgn0032364
FBtr0075751	FBgn0043550
FBtr0079299	FBgn0031851
FBtr0083816	FBgn0038739
FBtr0071520	FBgn0034564
FBtr0088726	FBgn0050355
FBtr0072570	FBgn0023000
FBtr0072571	FBgn0023000
FBtr0306850	FBgn0023000
FBtr0301819	FBgn0023000
FBtr0301820	FBgn0023000
FBtr0303207	FBgn0031903
FBtr0088952	FBgn0004133
FBtr0300591	FBgn0004133
FBtr0300368	FBgn0004133
FBtr0079811	FBgn0032117
FBtr0077562	FBgn0053123
FBtr0085348	FBgn0053203
FBtr0114574	FBgn0053203
FBtr0301016	FBgn0053203
FBtr0301017	FBgn0053203
FBtr0083684	FBgn0024329
FBtr0301775	FBgn0024329
FBtr0077656	FBgn0031501
FBtr0080262	FBgn0020309
FBtr0080263	FBgn0020309
FBtr0080260	FBgn0020309
FBtr0080261	FBgn0020309
FBtr0305262	FBgn0020309
FBtr0100360	FBgn0036493
FBtr0110880	FBgn0036493
FBtr0110881	FBgn0036493
FBtr0301185	FBgn0036493
FBtr0100095	FBgn0054040
FBtr0078518	FBgn0037176
FBtr0289975	FBgn0037176
FBtr0111194	FBgn0069938
FBtr0088736	FBgn0033301
FBtr0087057	FBgn0034177
FBtr0083985	FBgn0044810
FBtr0307279	FBgn0023216
FBtr0307280	FBgn0023216
FBtr0078484	FBgn0037151
FBtr0091528	FBgn0053554
FBtr0303293	FBgn0053554
FBtr0299975	FBgn0259720
FBtr0086669	FBgn0034335
FBtr0073285	FBgn0035484
FBtr0073284	FBgn0035484
FBtr0073283	FBgn0035484
FBtr0084303	FBgn0039005
FBtr0301220	FBgn0039005
FBtr0100267	FBgn0043002
FBtr0100268	FBgn0043002
FBtr0084111	FBgn0004863
FBtr0074758	FBgn0031053
FBtr0075567	FBgn0036518
FBtr0075568	FBgn0036518
FBtr0075569	FBgn0036518
FBtr0290065	FBgn0036518
FBtr0303510	FBgn0036518
FBtr0084266	FBgn0038989
FBtr0085362	FBgn0039629
FBtr0074884	FBgn0001324
FBtr0304716	FBgn0001324
FBtr0079795	FBgn0028433
FBtr0079796	FBgn0028433
FBtr0079797	FBgn0028433
FBtr0309247	FBgn0028433
FBtr0301855	FBgn0028433
FBtr0301856	FBgn0028433
FBtr0303895	FBgn0028433
FBtr0087178	FBgn0034113
FBtr0290280	FBgn0033308
FBtr0079063	FBgn0031692
FBtr0070405	FBgn0040389
FBtr0075858	FBgn0260459
FBtr0085700	FBgn0039799
FBtr0075935	FBgn0036319
FBtr0080259	FBgn0032378
FBtr0273387	FBgn0044328
FBtr0087733	FBgn0053137
FBtr0076207	FBgn0036124
FBtr0072576	FBgn0052344
FBtr0071777	FBgn0034716
FBtr0113105	FBgn0034716
FBtr0301476	FBgn0034716
FBtr0078276	FBgn0037022
FBtr0082763	FBgn0038146
FBtr0111019	FBgn0083984
FBtr0301007	FBgn0083984
FBtr0073010	FBgn0035380
FBtr0083807	FBgn0038720
FBtr0083808	FBgn0038720
FBtr0083809	FBgn0038720
FBtr0083810	FBgn0038720
FBtr0075243	FBgn0036711
FBtr0077933	FBgn0031344
FBtr0075153	FBgn0036770
FBtr0082344	FBgn0037874
FBtr0075339	FBgn0036667
FBtr0305272	FBgn0036667
FBtr0071900	FBgn0034789
FBtr0290095	FBgn0034789
FBtr0304921	FBgn0034789
FBtr0304922	FBgn0034789
FBtr0304923	FBgn0034789
FBtr0091909	FBgn0053905
FBtr0081744	FBgn0037517
FBtr0112359	FBgn0085197
FBtr0080370	FBgn0032435
FBtr0072064	FBgn0015277
FBtr0089633	FBgn0016034
FBtr0089631	FBgn0016034
FBtr0089632	FBgn0016034
FBtr0303601	FBgn0261928
FBtr0303602	FBgn0261928
FBtr0077455	FBgn0031606
FBtr0088155	FBgn0033624
FBtr0304698	FBgn0033624
FBtr0080685	FBgn0028886
FBtr0080686	FBgn0028886
FBtr0300845	FBgn0028886
FBtr0080953	FBgn0032626
FBtr0071463	FBgn0052683
FBtr0299673	FBgn0259189
FBtr0076274	FBgn0036104
FBtr0074948	FBgn0036895
FBtr0071310	FBgn0030107
FBtr0080487	FBgn0032483
FBtr0070167	FBgn0040340
FBtr0070168	FBgn0040340
FBtr0070169	FBgn0040340
FBtr0307182	FBgn0040340
FBtr0073923	FBgn0030555
FBtr0080125	FBgn0032286
FBtr0304136	FBgn0032286
FBtr0087479	FBgn0050479
FBtr0077791	FBgn0031418
FBtr0303027	FBgn0031418
FBtr0303410	FBgn0261845
FBtr0080228	FBgn0027582
FBtr0086238	FBgn0040726
FBtr0079531	FBgn0031968
FBtr0300184	FBgn0031968
FBtr0300185	FBgn0031968
FBtr0306336	FBgn0031968
FBtr0084730	FBgn0039237
FBtr0082683	FBgn0038089
FBtr0082429	FBgn0037941
FBtr0071734	FBgn0025573
FBtr0303006	FBgn0052241
FBtr0076944	FBgn0086680
FBtr0300260	FBgn0086680
FBtr0083086	FBgn0021750
FBtr0070090	FBgn0024983
FBtr0070089	FBgn0024983
FBtr0100475	FBgn0024983
FBtr0100476	FBgn0024983
FBtr0073073	FBgn0010381
FBtr0078210	FBgn0037011
FBtr0083301	FBgn0038445
FBtr0083839	FBgn0038769
FBtr0307286	FBgn0262976
FBtr0307287	FBgn0262976
FBtr0302081	FBgn0262976
FBtr0071248	FBgn0262976
FBtr0087562	FBgn0033921
FBtr0070884	FBgn0026060
FBtr0087765	FBgn0033809
FBtr0081864	FBgn0037565
FBtr0306805	FBgn0037565
FBtr0306806	FBgn0037565
FBtr0078923	FBgn0051528
FBtr0074015	FBgn0000028
FBtr0100326	FBgn0000028
FBtr0100328	FBgn0000028
FBtr0290063	FBgn0000028
FBtr0290064	FBgn0000028
FBtr0305189	FBgn0000028
FBtr0305190	FBgn0000028
FBtr0305191	FBgn0000028
FBtr0305192	FBgn0000028
FBtr0305193	FBgn0000028
FBtr0305194	FBgn0000028
FBtr0305195	FBgn0000028
FBtr0305196	FBgn0000028
FBtr0304946	FBgn0262575
FBtr0087389	FBgn0034011
FBtr0088644	FBgn0033340
FBtr0072463	FBgn0002564
FBtr0076329	FBgn0036046
FBtr0113293	FBgn0039411
FBtr0113294	FBgn0039411
FBtr0300618	FBgn0039411
FBtr0082950	FBgn0003862
FBtr0082949	FBgn0003862
FBtr0082947	FBgn0003862
FBtr0082948	FBgn0003862
FBtr0100277	FBgn0003862
FBtr0084734	FBgn0051119
FBtr0305045	FBgn0051119
FBtr0082105	FBgn0037719
FBtr0100537	FBgn0037719
FBtr0112463	FBgn0085297
FBtr0072662	FBgn0052333
FBtr0100256	FBgn0052333
FBtr0072041	FBgn0050417
FBtr0071708	FBgn0004362
FBtr0071709	FBgn0004362
FBtr0301410	FBgn0004362
FBtr0082999	FBgn0067629
FBtr0084550	FBgn0039156
FBtr0301069	FBgn0053700
FBtr0081107	FBgn0027070
FBtr0081108	FBgn0027070
FBtr0081105	FBgn0027070
FBtr0081106	FBgn0027070
FBtr0300691	FBgn0037659
FBtr0070080	FBgn0023534
FBtr0074615	FBgn0030944
FBtr0071262	FBgn0030073
FBtr0071263	FBgn0030073
FBtr0077223	FBgn0015527
FBtr0086266	FBgn0050148
FBtr0085941	FBgn0025674
FBtr0085942	FBgn0025674
FBtr0302708	FBgn0261554
FBtr0302702	FBgn0261554
FBtr0302703	FBgn0261554
FBtr0302704	FBgn0261554
FBtr0302705	FBgn0261554
FBtr0302706	FBgn0261554
FBtr0302707	FBgn0261554
FBtr0302701	FBgn0261554
FBtr0072371	FBgn0035057
FBtr0070764	FBgn0010014
FBtr0308348	FBgn0010014
FBtr0078199	FBgn0036999
FBtr0078200	FBgn0036999
FBtr0082660	FBgn0002719
FBtr0082661	FBgn0002719
FBtr0083829	FBgn0243511
FBtr0079924	FBgn0011291
FBtr0089103	FBgn0039914
FBtr0100502	FBgn0039914
FBtr0290233	FBgn0039914
FBtr0070616	FBgn0029687
FBtr0070617	FBgn0029687
FBtr0070618	FBgn0029687
FBtr0070619	FBgn0029687
FBtr0074030	FBgn0014455
FBtr0077385	FBgn0031636
FBtr0300756	FBgn0031636
FBtr0079114	FBgn0051646
FBtr0070417	FBgn0023525
FBtr0305504	FBgn0023525
FBtr0303392	FBgn0261832
FBtr0303393	FBgn0261832
FBtr0300902	FBgn0032639
FBtr0077440	FBgn0040705
FBtr0300273	FBgn0032446
FBtr0080980	FBgn0032636
FBtr0075944	FBgn0036314
FBtr0299606	FBgn0259163
FBtr0299607	FBgn0259163
FBtr0301858	FBgn0259163
FBtr0079469	FBgn0031904
FBtr0114587	FBgn0031904
FBtr0299553	FBgn0259142
FBtr0299554	FBgn0259142
FBtr0299555	FBgn0259142
FBtr0299556	FBgn0259142
FBtr0303899	FBgn0259142
FBtr0073670	FBgn0030390
FBtr0273359	FBgn0035019
FBtr0300240	FBgn0259933
FBtr0074906	FBgn0261574
FBtr0100509	FBgn0261574
FBtr0112413	FBgn0085249
FBtr0100285	FBgn0050481
FBtr0080354	FBgn0032424
FBtr0079594	FBgn0032003
FBtr0076599	FBgn0000121
FBtr0078592	FBgn0037410
FBtr0078593	FBgn0037410
FBtr0082933	FBgn0003480
FBtr0071658	FBgn0034641
FBtr0304728	FBgn0034641
FBtr0081986	FBgn0260935
FBtr0301246	FBgn0260935
FBtr0273296	FBgn0050088
FBtr0080433	FBgn0032473
FBtr0302858	FBgn0261572
FBtr0081158	FBgn0010300
FBtr0081159	FBgn0010300
FBtr0081160	FBgn0010300
FBtr0304151	FBgn0010300
FBtr0078412	FBgn0027945
FBtr0086654	FBgn0034372
FBtr0086655	FBgn0034372
FBtr0086656	FBgn0034372
FBtr0071583	FBgn0034602
FBtr0100402	FBgn0027101
FBtr0100403	FBgn0027101
FBtr0100404	FBgn0027101
FBtr0100405	FBgn0027101
FBtr0100406	FBgn0027101
FBtr0072132	FBgn0262619
FBtr0085064	FBgn0039461
FBtr0081262	FBgn0032813
FBtr0305305	FBgn0032813
FBtr0087219	FBgn0034075
FBtr0087220	FBgn0034075
FBtr0087221	FBgn0034075
FBtr0300575	FBgn0034075
FBtr0305090	FBgn0034075
FBtr0305091	FBgn0034075
FBtr0305092	FBgn0034075
FBtr0078523	FBgn0052452
FBtr0078524	FBgn0052452
FBtr0076469	FBgn0052037
FBtr0081835	FBgn0062412
FBtr0070716	FBgn0029729
FBtr0087918	FBgn0033727
FBtr0074203	FBgn0011741
FBtr0087361	FBgn0013467
FBtr0087362	FBgn0013467
FBtr0079620	FBgn0032010
FBtr0079621	FBgn0032010
FBtr0273380	FBgn0032010
FBtr0273381	FBgn0032010
FBtr0306391	FBgn0032010
FBtr0306392	FBgn0032010
FBtr0073552	FBgn0030330
FBtr0073553	FBgn0030330
FBtr0302854	FBgn0263235
FBtr0075331	FBgn0052161
FBtr0300742	FBgn0037650
FBtr0071872	FBgn0034770
FBtr0088261	FBgn0033520
FBtr0082408	FBgn0026063
FBtr0301427	FBgn0026063
FBtr0306120	FBgn0262844
FBtr0088085	FBgn0044020
FBtr0302211	FBgn0044020
FBtr0110785	FBgn0083942
FBtr0085535	FBgn0039697
FBtr0085536	FBgn0039697
FBtr0078297	FBgn0037057
FBtr0078298	FBgn0037057
FBtr0078299	FBgn0037057
FBtr0078300	FBgn0037057
FBtr0076285	FBgn0052061
FBtr0087944	FBgn0033748
FBtr0087945	FBgn0033748
FBtr0303007	FBgn0261637
FBtr0076719	FBgn0035858
FBtr0113331	FBgn0040780
FBtr0113332	FBgn0040780
FBtr0074731	FBgn0261593
FBtr0074732	FBgn0261593
FBtr0308192	FBgn0261593
FBtr0083912	FBgn0023097
FBtr0300617	FBgn0023097
FBtr0300441	FBgn0259992
FBtr0304002	FBgn0259992
FBtr0075086	FBgn0001078
FBtr0075087	FBgn0001078
FBtr0304627	FBgn0001078
FBtr0071442	FBgn0030192
FBtr0302258	FBgn0085670
FBtr0074601	FBgn0030943
FBtr0084321	FBgn0051139
FBtr0080880	FBgn0028523
FBtr0273301	FBgn0038676
FBtr0112471	FBgn0085305
FBtr0081691	FBgn0004783
FBtr0085124	FBgn0051064
FBtr0085125	FBgn0051064
FBtr0085126	FBgn0051064
FBtr0088924	FBgn0033209
FBtr0078981	FBgn0250821
FBtr0303391	FBgn0261831
FBtr0070138	FBgn0027343
FBtr0112928	FBgn0027343
FBtr0299791	FBgn0259228
FBtr0299792	FBgn0259228
FBtr0299793	FBgn0259228
FBtr0299794	FBgn0259228
FBtr0299795	FBgn0259228
FBtr0300526	FBgn0259228
FBtr0100879	FBgn0262952
FBtr0078623	FBgn0037396
FBtr0086929	FBgn0050103
FBtr0081878	FBgn0037602
FBtr0273009	FBgn0037232
FBtr0078584	FBgn0046878
FBtr0080704	FBgn0028878
FBtr0085173	FBgn0039509
FBtr0083411	FBgn0038494
FBtr0300610	FBgn0038494
FBtr0085071	FBgn0039467
FBtr0085072	FBgn0039467
FBtr0085073	FBgn0039467
FBtr0085074	FBgn0039467
FBtr0085070	FBgn0039467
FBtr0075066	FBgn0036825
FBtr0308229	FBgn0035313
FBtr0073659	FBgn0041203
FBtr0073660	FBgn0041203
FBtr0073661	FBgn0041203
FBtr0301830	FBgn0041203
FBtr0301831	FBgn0041203
FBtr0302354	FBgn0015577
FBtr0302355	FBgn0015577
FBtr0088841	FBgn0033229
FBtr0088842	FBgn0033229
FBtr0299905	FBgn0032973
FBtr0088805	FBgn0033274
FBtr0072764	FBgn0035257
FBtr0085537	FBgn0039696
FBtr0087676	FBgn0033855
FBtr0077022	FBgn0042118
FBtr0088656	FBgn0033355
FBtr0079966	FBgn0032184
FBtr0072720	FBgn0035218
FBtr0084348	FBgn0039049
FBtr0084349	FBgn0039049
FBtr0084513	FBgn0039131
FBtr0084514	FBgn0039131
FBtr0308071	FBgn0039131
FBtr0113059	FBgn0033405
FBtr0079634	FBgn0032000
FBtr0079633	FBgn0032000
FBtr0085248	FBgn0003279
FBtr0074644	FBgn0052544
FBtr0078472	FBgn0037142
FBtr0087359	FBgn0034021
FBtr0299947	FBgn0037254
FBtr0071436	FBgn0030182
FBtr0074021	FBgn0030624
FBtr0074022	FBgn0030624
FBtr0082222	FBgn0037797
FBtr0082981	FBgn0038243
FBtr0074339	FBgn0030799
FBtr0078231	FBgn0036987
FBtr0078232	FBgn0036987
FBtr0091954	FBgn0047334
FBtr0302931	FBgn0047334
FBtr0071039	FBgn0052732
FBtr0077674	FBgn0250786
FBtr0305980	FBgn0250786
FBtr0083973	FBgn0038838
FBtr0073347	FBgn0035572
FBtr0077227	FBgn0064116
FBtr0091702	FBgn0064116
FBtr0078503	FBgn0037162
FBtr0303219	FBgn0037487
FBtr0304841	FBgn0262487
